method name, index construction time (s), index size (MB)
BFS,<0.010000000000000,0.03
LandmarkedIndex12(oe)-k=40-m=1-b=5,0.94,1.63
LandmarkedIndex2(o)-k=40-m=1-b=5,0.97,1.62


BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex12(oe)-k=40-m=1-b=5_queryset-0,LandmarkedIndex12(oe)-k=40-m=1-b=5_queryset-1,LandmarkedIndex12(oe)-k=40-m=1-b=5_queryset-2,LandmarkedIndex2(o)-k=40-m=1-b=5_queryset-0,LandmarkedIndex2(o)-k=40-m=1-b=5_queryset-1,LandmarkedIndex2(o)-k=40-m=1-b=5_queryset-2,
0.00000066911,0.00001200040,0.00001962979,0.00000066911,0.00000095367,0.00000333786,0.00000066911,0.00000095367,0.00000301996
0.00000066911,0.00000731150,0.00001160303,0.00000095367,0.00000095367,0.00000294049,0.00000095367,0.00000038455,0.00000309944
0.00000010000,0.00001430511,0.00002702077,0.00000095367,0.00000095367,0.00000397364,0.00000066911,0.00000066911,0.00000325838
0.00000038455,0.00000627835,0.00001533826,0.00000066911,0.00000095367,0.00000190734,0.00000066911,0.00000066911,0.00000198682
0.00000038455,0.00001033147,0.00005205472,0.00000066911,0.00000095367,0.00000230471,0.00000038455,0.00000066911,0.00000286102
0.00000038455,0.00000429153,0.00001438458,0.00000095367,0.00000095367,0.00000190734,0.00000095367,0.00000066911,0.00000206629
0.00000066911,0.00000468889,0.00000603993,0.00000066911,0.00000066911,0.00000238418,0.00000038455,0.00000038455,0.00000222524
0.00000066911,0.00001462300,0.00001001358,0.00000038455,0.00000095367,0.00000190734,0.00000010000,0.00000066911,0.00000190734
0.00000038455,0.00001200040,0.00001637140,0.00000010000,0.00000038455,0.00000262260,0.00000010000,0.00000066911,0.00000230471
0.00000095367,0.00000691413,0.00001970926,0.00000095367,0.00000066911,0.00000127156,0.00000095367,0.00000066911,0.00000103314
0.00000038455,0.00000699361,0.00004506111,0.00000095367,0.00000066911,0.00000190734,0.00000038455,0.00000066911,0.00000230471
0.00000038455,0.00000301996,0.00002495447,0.00000010000,0.00000095367,0.00000010000,0.00000010000,0.00000066911,0.00000038455
0.00000066911,0.00000357627,0.00002066294,0.00000010000,0.00000066911,0.00000190734,0.00000010000,0.00000010000,0.00000190734
