10_000_000.
number of methods: 3
number of query sets: 3
number of queries in each true or false: 100
DGraph fileName=./experiments/graphs/synthetic/PA/exp/V1kD2L8exp.edge
dataset: ./experiments/graphs/synthetic/PA/exp/V1kD2L8exp.edge with |L|=8 and |V|=1000
method i=0
runTestsPerIndex index=BFSBFS has index size (byte): 31952
BFS required index construction time (s): 0.00028501
Method: BFS queryset: 0
*Query 0: (3,0,00000000000000000000000010000010, true), avg=0.00000333786
*Query 1: (3,0,00000000000000000000000010000100, true), avg=0.00000301996
*Query 2: (3,1,00000000000000000000000010000001, true), avg=0.00000635782
*Query 3: (3,1,00000000000000000000000011000000, true), avg=0.00000572204
*Query 4: (3,4,00000000000000000000000110000000, true), avg=0.00001001358
*Query 5: (5,0,00000000000000000000000010000001, true), avg=0.00000564257
*Query 6: (5,0,00000000000000000000000010000100, true), avg=0.00000532468
*Query 7: (5,2,00000000000000000000000110000000, true), avg=0.00000596046
*Query 8: (5,6,00000000000000000000000010000100, true), avg=0.00002169609
*Query 9: (9,0,00000000000000000000000010010000, true), avg=0.00000762939
*Query 10: (9,2,00000000000000000000000010000001, true), avg=0.00000532468
*Query 11: (9,2,00000000000000000000000011000000, true), avg=0.00000762939
*Query 12: (9,3,00000000000000000000000010000001, true), avg=0.00000190734
*Query 13: (9,4,00000000000000000000000010000100, true), avg=0.00001605351
*Query 14: (9,5,00000000000000000000000010001000, true), avg=0.00000103314
*Query 15: (9,6,00000000000000000000000010001000, true), avg=0.00002598762
*Query 16: (9,8,00000000000000000000000010001000, true), avg=0.00000500679
*Query 17: (35,2,00000000000000000000000010000010, true), avg=0.00000564257
*Query 18: (35,2,00000000000000000000000010010000, true), avg=0.00000596046
*Query 19: (35,2,00000000000000000000000010100000, true), avg=0.00000532468
*Query 20: (35,4,00000000000000000000000011000000, true), avg=0.00001366933
*Query 21: (35,6,00000000000000000000000010000001, true), avg=0.00000834465
*Query 22: (35,6,00000000000000000000000011000000, true), avg=0.00002868970
*Query 23: (35,8,00000000000000000000000010000001, true), avg=0.00000739097
*Query 24: (35,9,00000000000000000000000010000100, true), avg=0.00001533826
*Query 25: (35,10,00000000000000000000000010100000, true), avg=0.00002201398
*Query 26: (35,10,00000000000000000000000011000000, true), avg=0.00001303354
*Query 27: (54,0,00000000000000000000000011000000, true), avg=0.00000333786
*Query 28: (54,1,00000000000000000000000010000001, true), avg=0.00000596046
*Query 29: (54,1,00000000000000000000000010100000, true), avg=0.00000596046
*Query 30: (54,1,00000000000000000000000110000000, true), avg=0.00000532468
*Query 31: (54,2,00000000000000000000000010001000, true), avg=0.00000564257
*Query 32: (54,2,00000000000000000000000011000000, true), avg=0.00000468889
*Query 33: (54,2,00000000000000000000000110000000, true), avg=0.00000468889
*Query 34: (54,4,00000000000000000000000010000100, true), avg=0.00001096725
*Query 35: (54,4,00000000000000000000000011000000, true), avg=0.00001160303
*Query 36: (54,5,00000000000000000000000010001000, true), avg=0.00000635782
*Query 37: (76,0,00000000000000000000000010000010, true), avg=0.00000699361
*Query 38: (76,0,00000000000000000000000011000000, true), avg=0.00000603993
*Query 39: (76,6,00000000000000000000000010001000, true), avg=0.00002797444
*Query 40: (76,6,00000000000000000000000011000000, true), avg=0.00002932548
*Query 41: (76,8,00000000000000000000000010000010, true), avg=0.00001168251
*Query 42: (76,8,00000000000000000000000010000100, true), avg=0.00001104672
*Query 43: (76,8,00000000000000000000000010010000, true), avg=0.00001136461
*Query 44: (76,8,00000000000000000000000110000000, true), avg=0.00001001358
*Query 45: (76,9,00000000000000000000000110000000, true), avg=0.00001502037
*Query 46: (76,10,00000000000000000000000010100000, true), avg=0.00002193450
*Query 47: (76,12,00000000000000000000000010100000, true), avg=0.00000627835
*Query 48: (76,12,00000000000000000000000011000000, true), avg=0.00001565615
*Query 49: (76,16,00000000000000000000000010000010, true), avg=0.00000858306
*Query 50: (76,19,00000000000000000000000011000000, true), avg=0.00002900759
*Query 51: (173,0,00000000000000000000000011000000, true), avg=0.00000564257
*Query 52: (173,1,00000000000000000000000010000001, true), avg=0.00000397364
*Query 53: (173,8,00000000000000000000000010000001, true), avg=0.00000731150
*Query 54: (173,8,00000000000000000000000010001000, true), avg=0.00000635782
*Query 55: (173,9,00000000000000000000000010100000, true), avg=0.00001764297
*Query 56: (304,0,00000000000000000000000010010000, true), avg=0.00000397364
*Query 57: (304,1,00000000000000000000000010000010, true), avg=0.00000691413
*Query 58: (304,2,00000000000000000000000010000100, true), avg=0.00000468889
*Query 59: (304,4,00000000000000000000000010000100, true), avg=0.00001231829
*Query 60: (304,4,00000000000000000000000010001000, true), avg=0.00000707308
*Query 61: (304,4,00000000000000000000000010100000, true), avg=0.00001200040
*Query 62: (304,5,00000000000000000000000010001000, true), avg=0.00000691413
