10_000_000.
number of methods: 3
number of query sets: 3
number of queries in each true or false: 1000
DGraph fileName=./experiments/graphs/synthetic/PA/exp/V5kD2L8exp.edge
DGraph |V|=5000,|E|=9997,|L|=8
DGraph size(byte)=159952, time(s)=0.00139523
dataset: ./experiments/graphs/synthetic/PA/exp/V5kD2L8exp.edge with |L|=8 and |V|=5000
method i=0
runTestsPerIndex index=BFSBFS has index size (byte): 159952
BFS required index construction time (s): 0.00139533
Method: BFS queryset: 0
Query 0: (17,4,00000000000000000000000010000100, true), avg=0.00012469291
Query 24: (48,11,00000000000000000000000010001000, true), avg=0.00009266535
Query 25: (48,11,00000000000000000000000010010000, true), avg=0.00008161862
Query 26: (48,11,00000000000000000000000011000000, true), avg=0.00005364418
Query 27: (58,1,00000000000000000000000010000010, true), avg=0.00001597404
Query 28: (58,1,00000000000000000000000011000000, true), avg=0.00001565615
Query 29: (58,2,00000000000000000000000010000100, true), avg=0.00001438458
Query 30: (58,2,00000000000000000000000110000000, true), avg=0.00001231829
Query 31: (58,4,00000000000000000000000010000010, true), avg=0.00012596448
Query 32: (58,4,00000000000000000000000010000100, true), avg=0.00014432271
Query 33: (58,4,00000000000000000000000011000000, true), avg=0.00014066696
Query 34: (58,8,00000000000000000000000010000100, true), avg=0.00004831949
Query 35: (58,8,00000000000000000000000010001000, true), avg=0.00004673004
Query 36: (58,8,00000000000000000000000011000000, true), avg=0.00004824002
Query 37: (58,9,00000000000000000000000010001000, true), avg=0.00002598762
Query 38: (58,10,00000000000000000000000110000000, true), avg=0.00007200241
Query 39: (58,12,00000000000000000000000010000100, true), avg=0.00003727277
Query 40: (58,12,00000000000000000000000010100000, true), avg=0.00003933906
Query 41: (58,12,00000000000000000000000011000000, true), avg=0.00003798802
Query 42: (58,13,00000000000000000000000010000001, true), avg=0.00001128514
Query 43: (58,13,00000000000000000000000010010000, true), avg=0.00001772244
Query 44: (58,13,00000000000000000000000010100000, true), avg=0.00001096725
Query 45: (58,14,00000000000000000000000010010000, true), avg=0.00003298123
Query 46: (98,3,00000000000000000000000010000001, true), avg=0.00002662340
Query 47: (98,3,00000000000000000000000010000010, true), avg=0.00002932548
Query 48: (98,4,00000000000000000000000010000100, true), avg=0.00013399124
Query 49: (98,4,00000000000000000000000011000000, true), avg=0.00012636184
Query 50: (98,6,00000000000000000000000010001000, true), avg=0.00005602836
Query 51: (98,6,00000000000000000000000010010000, true), avg=0.00004895528
Query 52: (98,9,00000000000000000000000010000010, true), avg=0.00003131230
Query 53: (98,14,00000000000000000000000110000000, true), avg=0.00007597605
Query 54: (183,3,00000000000000000000000110000000, true), avg=0.00001804033
Query 55: (183,4,00000000000000000000000010000010, true), avg=0.00014495849
Query 56: (183,4,00000000000000000000000010000100, true), avg=0.00012866655
Query 57: (183,4,00000000000000000000000010001000, true), avg=0.00001597404
Query 58: (183,4,00000000000000000000000010100000, true), avg=0.00014567375
Query 59: (183,5,00000000000000000000000010010000, true), avg=0.00001899401
Query 60: (183,7,00000000000000000000000010000001, true), avg=0.00005435943
Query 61: (183,7,00000000000000000000000010001000, true), avg=0.00002098083
Query 62: (183,8,00000000000000000000000010000001, true), avg=0.00004069010
Query 63: (183,8,00000000000000000000000110000000, true), avg=0.00006469090
Query 64: (200,1,00000000000000000000000110000000, true), avg=0.00001366933
Query 65: (200,4,00000000000000000000000010000010, true), avg=0.00013367335
Query 66: (200,4,00000000000000000000000010100000, true), avg=0.00014201800
Query 67: (200,6,00000000000000000000000010000010, true), avg=0.00002630551
Query 68: (200,8,00000000000000000000000010000001, true), avg=0.00002002716
Query 69: (200,8,00000000000000000000000011000000, true), avg=0.00004633267
Query 70: (200,9,00000000000000000000000010000100, true), avg=0.00003170967
Query 71: (200,9,00000000000000000000000010001000, true), avg=0.00003067652
Query 72: (200,9,00000000000000000000000010100000, true), avg=0.00003027915
Query 73: (200,9,00000000000000000000000011000000, true), avg=0.00002940495
Query 74: (200,9,00000000000000000000000110000000, true), avg=0.00002733866
Query 75: (200,10,00000000000000000000000010100000, true), avg=0.00007963180
Query 76: (200,11,00000000000000000000000010000100, true), avg=0.00010736783
Query 77: (200,11,00000000000000000000000010001000, true), avg=0.00010530153
Query 78: (200,12,00000000000000000000000010000010, true), avg=0.00001398722
Query 79: (200,14,00000000000000000000000010001000, true), avg=0.00002996126
Query 80: (200,14,00000000000000000000000010010000, true), avg=0.00004132588
Query 81: (200,15,00000000000000000000000010000001, true), avg=0.00005006790
Query 82: (200,15,00000000000000000000000011000000, true), avg=0.00003600120
Query 83: (200,15,00000000000000000000000110000000, true), avg=0.00003329912
Query 84: (200,18,00000000000000000000000010010000, true), avg=0.00001064936
Query 85: (200,19,00000000000000000000000010010000, true), avg=0.00001724561
Query 86: (200,20,00000000000000000000000010010000, true), avg=0.00003862380
Query 87: (200,20,00000000000000000000000010100000, true), avg=0.00005269050
Query 88: (200,21,00000000000000000000000010010000, true), avg=0.00001358985
Query 89: (200,22,00000000000000000000000010000001, true), avg=0.00001692771
Query 90: (200,22,00000000000000000000000010000010, true), avg=0.00003099441
Query 91: (200,22,00000000000000000000000010001000, true), avg=0.00001327196
Query 92: (200,25,00000000000000000000000010000001, true), avg=0.00001668930
Query 93: (200,25,00000000000000000000000010000010, true), avg=0.00002996126
Query 94: (200,25,00000000000000000000000010100000, true), avg=0.00001263618
Query 95: (200,25,00000000000000000000000011000000, true), avg=0.00001136461
Query 96: (200,26,00000000000000000000000010000001, true), avg=0.00011865297
Query 97: (200,27,00000000000000000000000010000001, true), avg=0.00009234746
Query 98: (200,27,00000000000000000000000010000100, true), avg=0.00008368492
Query 99: (200,27,00000000000000000000000010001000, true), avg=0.00002233187
Query 100: (200,28,00000000000000000000000011000000, true), avg=0.00001462300
Query 101: (200,29,00000000000000000000000011000000, true), avg=0.00001931190
Query 102: (200,30,00000000000000000000000010000001, true), avg=0.00002535184
Query 103: (200,31,00000000000000000000000010000100, true), avg=0.00001637140
Query 104: (200,31,00000000000000000000000010100000, true), avg=0.00001502037
Query 105: (200,31,00000000000000000000000110000000, true), avg=0.00001398722
Query 106: (200,33,00000000000000000000000011000000, true), avg=0.00004593531
Query 107: (200,34,00000000000000000000000010000010, true), avg=0.00002694129
Query 108: (200,35,00000000000000000000000010010000, true), avg=0.00001398722
Query 109: (200,36,00000000000000000000000010000010, true), avg=0.00003202756
Query 110: (200,36,00000000000000000000000010001000, true), avg=0.00002503395
Query 111: (200,36,00000000000000000000000011000000, true), avg=0.00002400080
Query 112: (200,37,00000000000000000000000010010000, true), avg=0.00002074241
Query 113: (200,38,00000000000000000000000010001000, true), avg=0.00012199083
Query 114: (200,39,00000000000000000000000010100000, true), avg=0.00008265177
Query 115: (200,39,00000000000000000000000011000000, true), avg=0.00008066495
Query 116: (232,1,00000000000000000000000010010000, true), avg=0.00000858306
Query 117: (232,1,00000000000000000000000010100000, true), avg=0.00000826517
Query 118: (232,1,00000000000000000000000110000000, true), avg=0.00000762939
Query 119: (232,2,00000000000000000000000010000001, true), avg=0.00000834465
Query 120: (232,2,00000000000000000000000010010000, true), avg=0.00000858306
Query 121: (232,2,00000000000000000000000010100000, true), avg=0.00000794728
Query 122: (232,4,00000000000000000000000010000001, true), avg=0.00014170010
Query 123: (232,7,00000000000000000000000010001000, true), avg=0.00005030632
Query 124: (232,7,00000000000000000000000010010000, true), avg=0.00005102157
Query 125: (232,8,00000000000000000000000010000100, true), avg=0.00003767013
Query 126: (244,26,00000000000000000000000010010000, true), avg=0.00001668930
Query 127: (244,30,00000000000000000000000010010000, true), avg=0.00004196166
Query 128: (244,34,00000000000000000000000010010000, true), avg=0.00003170967
Query 129: (244,38,00000000000000000000000010010000, true), avg=0.00009568532
Query 130: (244,39,00000000000000000000000010010000, true), avg=0.00006635983
Query 131: (244,41,00000000000000000000000010010000, true), avg=0.00005833307
Query 132: (244,56,00000000000000000000000010010000, true), avg=0.00007136662
Query 133: (453,0,00000000000000000000000010000001, true), avg=0.00000969568
Query 134: (453,0,00000000000000000000000010000100, true), avg=0.00000905990
Query 135: (453,0,00000000000000000000000010001000, true), avg=0.00000929832
Query 136: (453,1,00000000000000000000000010000001, true), avg=0.00002098083
Query 137: (453,2,00000000000000000000000010001000, true), avg=0.00002066294
Query 138: (453,3,00000000000000000000000010000010, true), avg=0.00001033147
Query 139: (453,3,00000000000000000000000010001000, true), avg=0.00000969568
Query 140: (453,4,00000000000000000000000010000010, true), avg=0.00014265378
Query 141: (453,4,00000000000000000000000010001000, true), avg=0.00002439816
Query 142: (453,4,00000000000000000000000010010000, true), avg=0.00014774004
Query 143: (453,4,00000000000000000000000011000000, true), avg=0.00014162063
Query 144: (453,5,00000000000000000000000011000000, true), avg=0.00002272923
Query 145: (453,6,00000000000000000000000010000100, true), avg=0.00001533826
Query 146: (453,6,00000000000000000000000010010000, true), avg=0.00000898043
Query 147: (453,8,00000000000000000000000010000100, true), avg=0.00004537900
Query 148: (453,8,00000000000000000000000110000000, true), avg=0.00003027915
Query 149: (453,10,00000000000000000000000011000000, true), avg=0.00009059906
Query 150: (453,12,00000000000000000000000010000001, true), avg=0.00004633267
Query 151: (453,14,00000000000000000000000010010000, true), avg=0.00007168451
Query 152: (453,15,00000000000000000000000010000001, true), avg=0.00004736582
Query 153: (453,15,00000000000000000000000010000100, true), avg=0.00006238619
Query 154: (453,15,00000000000000000000000010010000, true), avg=0.00001303354
Query 155: (453,16,00000000000000000000000010000001, true), avg=0.00000397364
Query 156: (453,16,00000000000000000000000010100000, true), avg=0.00000333786
Query 157: (453,17,00000000000000000000000010000001, true), avg=0.00001096725
Query 158: (453,17,00000000000000000000000010100000, true), avg=0.00001064936
Query 159: (453,18,00000000000000000000000010000100, true), avg=0.00002233187
Query 160: (453,18,00000000000000000000000010001000, true), avg=0.00001796086
Query 161: (453,19,00000000000000000000000011000000, true), avg=0.00002328554
Query 162: (453,20,00000000000000000000000010000001, true), avg=0.00008964538
Query 163: (453,20,00000000000000000000000010100000, true), avg=0.00008734067
Query 164: (453,20,00000000000000000000000110000000, true), avg=0.00007605552
Query 165: (453,21,00000000000000000000000010010000, true), avg=0.00002702077
Query 166: (453,22,00000000000000000000000010001000, true), avg=0.00000365575
Query 167: (453,22,00000000000000000000000110000000, true), avg=0.00000286102
Query 168: (453,25,00000000000000000000000010000010, true), avg=0.00000357627
Query 169: (453,25,00000000000000000000000010001000, true), avg=0.00000365575
Query 170: (453,25,00000000000000000000000010010000, true), avg=0.00000532468
Query 171: (453,25,00000000000000000000000011000000, true), avg=0.00000325838
Query 172: (453,26,00000000000000000000000010000010, true), avg=0.00011626879
Query 173: (453,26,00000000000000000000000011000000, true), avg=0.00010800361
Query 174: (453,27,00000000000000000000000010000001, true), avg=0.00011332829
Query 175: (453,27,00000000000000000000000010001000, true), avg=0.00005197525
Query 176: (453,27,00000000000000000000000010100000, true), avg=0.00009433428
Query 177: (453,27,00000000000000000000000110000000, true), avg=0.00009361902
Query 178: (453,28,00000000000000000000000010100000, true), avg=0.00002129872
Query 179: (453,29,00000000000000000000000010000001, true), avg=0.00003727277
Query 180: (453,29,00000000000000000000000010010000, true), avg=0.00004998842
Query 181: (453,33,00000000000000000000000010010000, true), avg=0.00007963180
Query 182: (453,34,00000000000000000000000010000010, true), avg=0.00002765655
Query 183: (453,34,00000000000000000000000010100000, true), avg=0.00002495447
Query 184: (465,3,00000000000000000000000010000010, true), avg=0.00001597404
Query 185: (465,3,00000000000000000000000010100000, true), avg=0.00001565615
Query 186: (465,3,00000000000000000000000011000000, true), avg=0.00001494089
Query 187: (465,3,00000000000000000000000110000000, true), avg=0.00001366933
Query 188: (465,4,00000000000000000000000010000001, true), avg=0.00012493133
Query 189: (465,4,00000000000000000000000010000100, true), avg=0.00012636184
Query 190: (465,4,00000000000000000000000010100000, true), avg=0.00011865297
Query 191: (465,4,00000000000000000000000110000000, true), avg=0.00010363260
Query 192: (465,5,00000000000000000000000010000010, true), avg=0.00002598762
Query 193: (465,5,00000000000000000000000010010000, true), avg=0.00002535184
Query 194: (465,5,00000000000000000000000110000000, true), avg=0.00002201398
Query 195: (465,6,00000000000000000000000010000010, true), avg=0.00003306070
Query 196: (465,6,00000000000000000000000010000100, true), avg=0.00002535184
Query 197: (465,7,00000000000000000000000110000000, true), avg=0.00001724561
Query 198: (465,8,00000000000000000000000010000100, true), avg=0.00006397565
Query 199: (465,8,00000000000000000000000010100000, true), avg=0.00003902117
Query 200: (510,2,00000000000000000000000010010000, true), avg=0.00000961621
Query 201: (510,2,00000000000000000000000010100000, true), avg=0.00001764297
Query 202: (510,4,00000000000000000000000010100000, true), avg=0.00014098485
Query 203: (510,6,00000000000000000000000010000001, true), avg=0.00002868970
Query 204: (510,6,00000000000000000000000010010000, true), avg=0.00004267692
Query 205: (510,7,00000000000000000000000011000000, true), avg=0.00002098083
Query 206: (510,8,00000000000000000000000010000010, true), avg=0.00002638498
Query 207: (510,8,00000000000000000000000010001000, true), avg=0.00006898244
Query 208: (510,9,00000000000000000000000010000001, true), avg=0.00000929832
Query 209: (510,9,00000000000000000000000010000010, true), avg=0.00000826517
Query 210: (510,9,00000000000000000000000010000100, true), avg=0.00000834465
Query 211: (510,9,00000000000000000000000010001000, true), avg=0.00000929832
Query 212: (510,11,00000000000000000000000010000010, true), avg=0.00007200241
Query 213: (510,11,00000000000000000000000010001000, true), avg=0.00007025400
Query 214: (510,12,00000000000000000000000010000010, true), avg=0.00001096725
Query 215: (510,12,00000000000000000000000010010000, true), avg=0.00000866254
Query 216: (510,13,00000000000000000000000010001000, true), avg=0.00002463658
Query 217: (510,14,00000000000000000000000010001000, true), avg=0.00006000200
Query 218: (510,15,00000000000000000000000010000100, true), avg=0.00001231829
Query 219: (510,15,00000000000000000000000010010000, true), avg=0.00002400080
Query 220: (510,15,00000000000000000000000011000000, true), avg=0.00001263618
Query 221: (510,16,00000000000000000000000010000001, true), avg=0.00002137819
Query 222: (510,16,00000000000000000000000010001000, true), avg=0.00002463658
Query 223: (510,16,00000000000000000000000011000000, true), avg=0.00002868970
Query 224: (510,17,00000000000000000000000010000001, true), avg=0.00002829233
Query 225: (510,17,00000000000000000000000010000010, true), avg=0.00002694129
Query 226: (510,17,00000000000000000000000011000000, true), avg=0.00001994768
Query 227: (510,19,00000000000000000000000010000010, true), avg=0.00002630551
Query 228: (510,19,00000000000000000000000110000000, true), avg=0.00002336502
Query 229: (510,20,00000000000000000000000010000001, true), avg=0.00007955233
Query 230: (510,21,00000000000000000000000010000100, true), avg=0.00002662340
Query 231: (510,23,00000000000000000000000010001000, true), avg=0.00002972284
Query 232: (510,25,00000000000000000000000010000001, true), avg=0.00004132588
Query 233: (510,25,00000000000000000000000110000000, true), avg=0.00004061063
Query 234: (510,26,00000000000000000000000010000001, true), avg=0.00005205472
Query 235: (510,26,00000000000000000000000010000100, true), avg=0.00004331270
Query 236: (510,26,00000000000000000000000010100000, true), avg=0.00003568331
Query 237: (510,27,00000000000000000000000010010000, true), avg=0.00001398722
Query 238: (510,27,00000000000000000000000110000000, true), avg=0.00004299481
Query 239: (510,28,00000000000000000000000010100000, true), avg=0.00001796086
Query 240: (510,33,00000000000000000000000010000100, true), avg=0.00000866254
Query 241: (510,34,00000000000000000000000010100000, true), avg=0.00001136461
Query 242: (510,35,00000000000000000000000010000001, true), avg=0.00002964337
Query 243: (510,35,00000000000000000000000010100000, true), avg=0.00001160303
Query 244: (510,36,00000000000000000000000010000100, true), avg=0.00002431869
Query 245: (510,37,00000000000000000000000010000010, true), avg=0.00002765655
Query 246: (510,38,00000000000000000000000010100000, true), avg=0.00012469291
Query 247: (510,38,00000000000000000000000011000000, true), avg=0.00012739499
Query 248: (510,38,00000000000000000000000110000000, true), avg=0.00011436144
Query 249: (510,39,00000000000000000000000010000010, true), avg=0.00006596247
Query 250: (510,39,00000000000000000000000010100000, true), avg=0.00001502037
Query 251: (510,39,00000000000000000000000110000000, true), avg=0.00005666414
Query 252: (510,40,00000000000000000000000010000100, true), avg=0.00005300839
Query 253: (510,40,00000000000000000000000010010000, true), avg=0.00005531311
Query 254: (510,40,00000000000000000000000011000000, true), avg=0.00004426638
Query 255: (510,41,00000000000000000000000010001000, true), avg=0.00005292892
Query 256: (510,43,00000000000000000000000010001000, true), avg=0.00005571047
Query 257: (510,43,00000000000000000000000110000000, true), avg=0.00004665056
Query 258: (510,44,00000000000000000000000010100000, true), avg=0.00011030832
Query 259: (510,44,00000000000000000000000011000000, true), avg=0.00009902318
Query 260: (510,46,00000000000000000000000010000010, true), avg=0.00001764297
Query 261: (510,46,00000000000000000000000010000100, true), avg=0.00009163220
Query 262: (510,47,00000000000000000000000010001000, true), avg=0.00004736582
Query 263: (510,47,00000000000000000000000011000000, true), avg=0.00004402796
Query 264: (510,48,00000000000000000000000010100000, true), avg=0.00002400080
Query 265: (510,49,00000000000000000000000010010000, true), avg=0.00003258387
Query 266: (510,50,00000000000000000000000011000000, true), avg=0.00002296765
Query 267: (510,51,00000000000000000000000011000000, true), avg=0.00003894170
Query 268: (510,51,00000000000000000000000110000000, true), avg=0.00003536542
Query 269: (510,52,00000000000000000000000010001000, true), avg=0.00001271565
Query 270: (510,52,00000000000000000000000010010000, true), avg=0.00000866254
Query 271: (510,52,00000000000000000000000110000000, true), avg=0.00001033147
Query 272: (510,54,00000000000000000000000010001000, true), avg=0.00001867612
Query 273: (510,54,00000000000000000000000010100000, true), avg=0.00009703636
Query 274: (510,54,00000000000000000000000011000000, true), avg=0.00006429354
Query 275: (510,55,00000000000000000000000010000001, true), avg=0.00013502438
Query 276: (510,55,00000000000000000000000010000010, true), avg=0.00014495849
Query 277: (510,55,00000000000000000000000010000100, true), avg=0.00012501080
Query 278: (510,56,00000000000000000000000010001000, true), avg=0.00005364418
Query 279: (510,56,00000000000000000000000010010000, true), avg=0.00005801518
Query 280: (510,57,00000000000000000000000011000000, true), avg=0.00000866254
Query 281: (510,59,00000000000000000000000010000001, true), avg=0.00010402997
Query 282: (510,59,00000000000000000000000010001000, true), avg=0.00010069211
Query 283: (510,60,00000000000000000000000010010000, true), avg=0.00001168251
Query 284: (510,60,00000000000000000000000011000000, true), avg=0.00002956390
Query 285: (510,61,00000000000000000000000010000001, true), avg=0.00002233187
Query 286: (510,61,00000000000000000000000010000100, true), avg=0.00006469090
Query 287: (510,61,00000000000000000000000010001000, true), avg=0.00008463859
Query 288: (510,62,00000000000000000000000010000010, true), avg=0.00008463859
Query 289: (510,62,00000000000000000000000010001000, true), avg=0.00012334187
Query 290: (510,62,00000000000000000000000010100000, true), avg=0.00014734268
Query 291: (510,62,00000000000000000000000110000000, true), avg=0.00013303756
Query 292: (510,64,00000000000000000000000010010000, true), avg=0.00002829233
Query 293: (510,65,00000000000000000000000011000000, true), avg=0.00006262461
Query 294: (510,66,00000000000000000000000110000000, true), avg=0.00000802675
Query 295: (510,68,00000000000000000000000010010000, true), avg=0.00010633468
Query 296: (510,68,00000000000000000000000011000000, true), avg=0.00009099642
Query 297: (510,71,00000000000000000000000010000010, true), avg=0.00010498364
Query 298: (510,71,00000000000000000000000110000000, true), avg=0.00008900960
Query 299: (510,72,00000000000000000000000010001000, true), avg=0.00001366933
Query 300: (510,72,00000000000000000000000011000000, true), avg=0.00003902117
Query 301: (510,76,00000000000000000000000010001000, true), avg=0.00005666414
Query 302: (510,77,00000000000000000000000010100000, true), avg=0.00013764699
Query 303: (510,77,00000000000000000000000110000000, true), avg=0.00010832150
Query 304: (510,78,00000000000000000000000010000010, true), avg=0.00013605753
Query 305: (510,78,00000000000000000000000110000000, true), avg=0.00011467933
Query 306: (510,79,00000000000000000000000010010000, true), avg=0.00007136662
Query 307: (510,79,00000000000000000000000110000000, true), avg=0.00004736582
Query 308: (510,80,00000000000000000000000010000001, true), avg=0.00007232030
Query 309: (510,80,00000000000000000000000010000100, true), avg=0.00009171168
Query 310: (510,80,00000000000000000000000010001000, true), avg=0.00009202957
Query 311: (510,80,00000000000000000000000010100000, true), avg=0.00007033348
Query 312: (510,80,00000000000000000000000110000000, true), avg=0.00007994969
Query 313: (510,81,00000000000000000000000010000001, true), avg=0.00007669130
Query 314: (510,81,00000000000000000000000010000100, true), avg=0.00007200241
Query 315: (515,4,00000000000000000000000010010000, true), avg=0.00013629595
Query 316: (515,4,00000000000000000000000110000000, true), avg=0.00012095769
Query 317: (515,7,00000000000000000000000010000100, true), avg=0.00005070368
Query 318: (515,7,00000000000000000000000011000000, true), avg=0.00003830591
Query 319: (515,7,00000000000000000000000110000000, true), avg=0.00004363059
Query 320: (515,8,00000000000000000000000010000001, true), avg=0.00003703435
Query 321: (515,8,00000000000000000000000010000100, true), avg=0.00003568331
Query 322: (515,8,00000000000000000000000010001000, true), avg=0.00003568331
Query 323: (515,8,00000000000000000000000010010000, true), avg=0.00003631909
Query 324: (604,1,00000000000000000000000011000000, true), avg=0.00001033147
Query 325: (604,2,00000000000000000000000010000010, true), avg=0.00001764297
Query 326: (604,2,00000000000000000000000010001000, true), avg=0.00001907348
Query 327: (604,2,00000000000000000000000011000000, true), avg=0.00001001358
Query 328: (604,3,00000000000000000000000010100000, true), avg=0.00002169609
Query 329: (604,4,00000000000000000000000010000001, true), avg=0.00012437502
Query 330: (604,4,00000000000000000000000010000100, true), avg=0.00014201800
Query 331: (604,4,00000000000000000000000011000000, true), avg=0.00013566017
Query 332: (634,4,00000000000000000000000011000000, true), avg=0.00014170010
Query 333: (634,12,00000000000000000000000011000000, true), avg=0.00004561742
Query 334: (634,14,00000000000000000000000011000000, true), avg=0.00005761782
Query 335: (634,54,00000000000000000000000011000000, true), avg=0.00010728836
Query 336: (634,69,00000000000000000000000011000000, true), avg=0.00002503395
Query 337: (634,72,00000000000000000000000011000000, true), avg=0.00006230672
Query 338: (634,75,00000000000000000000000011000000, true), avg=0.00006802876
Query 339: (641,1,00000000000000000000000010000001, true), avg=0.00002471605
Query 340: (641,3,00000000000000000000000010000001, true), avg=0.00000532468
Query 341: (641,3,00000000000000000000000010001000, true), avg=0.00000667572
Query 342: (641,3,00000000000000000000000010010000, true), avg=0.00000532468
Query 343: (641,4,00000000000000000000000010000100, true), avg=0.00014368693
Query 344: (641,6,00000000000000000000000010000001, true), avg=0.00001366933
Query 345: (641,6,00000000000000000000000010010000, true), avg=0.00001295407
Query 346: (641,7,00000000000000000000000110000000, true), avg=0.00001796086
Query 347: (642,4,00000000000000000000000010000100, true), avg=0.00014066696
Query 348: (642,4,00000000000000000000000011000000, true), avg=0.00013462702
Query 349: (708,0,00000000000000000000000010000010, true), avg=0.00002471605
Query 350: (708,1,00000000000000000000000010000100, true), avg=0.00002201398
Query 351: (708,2,00000000000000000000000010000010, true), avg=0.00004704793
Query 352: (708,2,00000000000000000000000011000000, true), avg=0.00003067652
Query 353: (708,4,00000000000000000000000010010000, true), avg=0.00014630953
Query 354: (708,4,00000000000000000000000011000000, true), avg=0.00014162063
Query 355: (708,4,00000000000000000000000110000000, true), avg=0.00013168652
Query 356: (708,7,00000000000000000000000010000001, true), avg=0.00002336502
Query 357: (708,11,00000000000000000000000010010000, true), avg=0.00005435943
Query 358: (786,1,00000000000000000000000010000001, true), avg=0.00003568331
Query 359: (786,4,00000000000000000000000010000001, true), avg=0.00015163421
Query 360: (786,14,00000000000000000000000010000001, true), avg=0.00003631909
Query 361: (786,25,00000000000000000000000010000001, true), avg=0.00002566973
Query 362: (786,27,00000000000000000000000010000001, true), avg=0.00002662340
Query 363: (786,38,00000000000000000000000010000001, true), avg=0.00007565816
Query 364: (786,43,00000000000000000000000010000001, true), avg=0.00004235903
Query 365: (786,44,00000000000000000000000010000001, true), avg=0.00009361902
Query 366: (805,1,00000000000000000000000110000000, true), avg=0.00002630551
Query 367: (805,4,00000000000000000000000110000000, true), avg=0.00012834866
Query 368: (805,7,00000000000000000000000010000100, true), avg=0.00005563100
Query 369: (805,7,00000000000000000000000110000000, true), avg=0.00004164377
Query 370: (805,8,00000000000000000000000010100000, true), avg=0.00003067652
Query 371: (805,9,00000000000000000000000010010000, true), avg=0.00003997484
Query 372: (805,10,00000000000000000000000010000001, true), avg=0.00009195009
Query 373: (805,10,00000000000000000000000010000100, true), avg=0.00005499521
Query 374: (805,10,00000000000000000000000011000000, true), avg=0.00004871686
Query 375: (944,0,00000000000000000000000010000001, true), avg=0.00001168251
Query 376: (944,0,00000000000000000000000010000010, true), avg=0.00001271565
Query 377: (944,1,00000000000000000000000010010000, true), avg=0.00002773602
Query 378: (944,1,00000000000000000000000011000000, true), avg=0.00002908706
Query 379: (944,3,00000000000000000000000010001000, true), avg=0.00000564257
Query 380: (944,3,00000000000000000000000011000000, true), avg=0.00000500679
Query 381: (944,6,00000000000000000000000010000001, true), avg=0.00001223882
Query 382: (944,6,00000000000000000000000010010000, true), avg=0.00001136461
Query 383: (944,6,00000000000000000000000010100000, true), avg=0.00001827875
Query 384: (944,6,00000000000000000000000011000000, true), avg=0.00001200040
Query 385: (944,7,00000000000000000000000011000000, true), avg=0.00004363059
Query 386: (944,8,00000000000000000000000010100000, true), avg=0.00003274281
Query 387: (944,8,00000000000000000000000110000000, true), avg=0.00001891454
Query 388: (944,9,00000000000000000000000010000001, true), avg=0.00003902117
Query 389: (944,9,00000000000000000000000110000000, true), avg=0.00003401438
Query 390: (944,10,00000000000000000000000110000000, true), avg=0.00004061063
Query 391: (944,11,00000000000000000000000010001000, true), avg=0.00008034706
Query 392: (944,11,00000000000000000000000010010000, true), avg=0.00007534027
Query 393: (944,11,00000000000000000000000011000000, true), avg=0.00007239977
Query 394: (944,12,00000000000000000000000010001000, true), avg=0.00005261103
Query 395: (944,12,00000000000000000000000110000000, true), avg=0.00004665056
